Orthogroup	WB_id	WB_alias	seqname	N2	QX1410	NIC58
OG0007137	WBGene00011480	enpl-1	T05E11.3	T05E11.3a.1	QX1410.20422	NIC58.12019
OG0007138	WBGene00004985	spo-11	T05E11.4	T05E11.4a.1	QX1410.20423	NIC58.12020
OG0007139	WBGene00000181	ard-1	F01G4.2	F01G4.2a.1	QX1410.20425	NIC58.12022
OG0007140	WBGene00008504	pigq-1	F01G4.5	F01G4.5.1	QX1410.20427	NIC58.12028
OG0007141	WBGene00008505	F01G4.6	F01G4.6	F01G4.6b.1	QX1410.20428	NIC58.12027
OG0007142	WBGene00007443	pfd-1	C08F8.1	C08F8.1a.1	QX1410.20429	NIC58.12030
OG0007143	WBGene00007444	C08F8.2	C08F8.2	C08F8.2b.1	QX1410.20430	NIC58.12031
OG0007144	WBGene00003657	nhr-67	C08F8.8	C08F8.8.1	QX1410.20431	NIC58.12032
OG0007145	WBGene00004309	rap-3	C08F8.7	C08F8.7.1	QX1410.20432	NIC58.12033
OG0007146	WBGene00011122	cpt-2	R07H5.2	R07H5.2a.1	QX1410.20433	NIC58.12034
OG0007147	WBGene00004199	prx-14	R07H5.1	R07H5.1.1	QX1410.20434	NIC58.12035
OG0007148	WBGene00011123	nuaf-3	R07H5.3	R07H5.3a.1	QX1410.20435	NIC58.12036
OG0007149	WBGene00011129	R07H5.9	R07H5.9	R07H5.9.1	QX1410.20437	NIC58.12037
OG0007150	WBGene00011128	adk-1	R07H5.8	R07H5.8.1	QX1410.20438	NIC58.12038
OG0007151	WBGene00007809	C29F4.3	C29F4.3	C29F4.3.1	QX1410.20440	NIC58.12040
OG0007152	WBGene00007808	best-7	C29F4.2	C29F4.2.1	QX1410.20442	NIC58.12042
OG0007153	WBGene00007338	C05C12.6	C05C12.6	C05C12.6.1	QX1410.20445	NIC58.12043
OG0007154	WBGene00007336	C05C12.4	C05C12.4	C05C12.4.1	QX1410.20446	NIC58.12044
OG0007155	WBGene00001795	gtl-1	C05C12.3	C05C12.3.1	QX1410.20447	NIC58.12045
OG0007156	WBGene00010046	F54D1.1	F54D1.1	F54D1.1.1	QX1410.20448	NIC58.12047
OG0007157	WBGene00003606	nhr-7	F54D1.4	F54D1.4a.2	QX1410.20455	NIC58.12049
OG0007158	WBGene00001796	gtl-2	F54D1.5	F54D1.5.1	QX1410.20456	NIC58.12050
OG0007159	NA	NA	NA	NA	QX1410.20460, QX1410.20978, QX1410.6662	NA
OG0007160	WBGene00007114	mttu-1	B0035.16	B0035.16.1	QX1410.20463	NIC58.12052
OG0007161	WBGene00007113	B0035.15	B0035.15	B0035.15.1	QX1410.20464	NIC58.12053
OG0007162	WBGene00007112	B0035.13	B0035.13	B0035.13.1	QX1410.20466	NIC58.12055
OG0007163	WBGene00007105	znf-207	B0035.1	B0035.1b.1	QX1410.20469	NIC58.12056
OG0007164	WBGene00007106	B0035.3	B0035.3	B0035.3.1	QX1410.20471	NIC58.12058
OG0007165	WBGene00007107	pfd-4	B0035.4	B0035.4.1	QX1410.20472	NIC58.12059
OG0007166	WBGene00007108	gspd-1	B0035.5	B0035.5.1	QX1410.20473	NIC58.12060
OG0007167	WBGene00002223	klp-12	T01G1.1	T01G1.1a.1	QX1410.20477	NIC58.12064
OG0007168	WBGene00011337	T01G1.2	T01G1.2	T01G1.2.1	QX1410.20478	NIC58.12065
OG0007169	WBGene00006459	tag-89	H02I12.3	H02I12.3.1	QX1410.20481	NIC58.12078
OG0007170	WBGene00010448	K01A6.6	K01A6.6	K01A6.6b.1	QX1410.20483	NIC58.12084
OG0007171	WBGene00010444	magi-1	K01A6.2	K01A6.2a.1	QX1410.20485	NIC58.12085
OG0007172	WBGene00001079	dpy-20	T22B3.1	T22B3.1.1	QX1410.20486	NIC58.12086
OG0007173	WBGene00014079	ZK792.7	ZK792.7	ZK792.7a.1	QX1410.20487	NIC58.12087
OG0007174	WBGene00002335	let-60	ZK792.6	ZK792.6.1	QX1410.20488	NIC58.12088
OG0007175	WBGene00014078	ZK792.5	ZK792.5	ZK792.5.1	QX1410.20489	NIC58.12089
OG0007176	NA	NA	NA	NA	QX1410.20491, QX1410.20492, QX1410.20495	NA
OG0007177	WBGene00014077	ZK792.4	ZK792.4	ZK792.4.1	QX1410.20497	NIC58.12090
OG0007178	WBGene00014080	atg-4.2	ZK792.8	ZK792.8.1	QX1410.20499	NIC58.12092
OG0007179	WBGene00014076	ZK792.1	ZK792.1	ZK792.1a.1	QX1410.20501	NIC58.12093
OG0007180	WBGene00014087	ZK809.5	ZK809.5	ZK809.5b.1	QX1410.20502	NIC58.12094
OG0007181	WBGene00014086	ZK809.3	ZK809.3	ZK809.3.1	QX1410.20503	NIC58.12095
OG0007182	WBGene00006491	acl-3	ZK809.2	ZK809.2.1	QX1410.20504	NIC58.12096
OG0007183	WBGene00014088	ZK809.8	ZK809.8	ZK809.8b.1	QX1410.20505	NIC58.12097
OG0007184	WBGene00004192	prx-2	ZK809.7	ZK809.7.1	QX1410.20506	NIC58.12098
OG0007185	WBGene00010234	ttr-50	F58B3.9	F58B3.9.1	QX1410.20507	NIC58.12099
OG0007186	WBGene00010233	rbm-17	F58B3.7	F58B3.7.1	QX1410.20508	NIC58.12100
OG0007187	WBGene00010232	F58B3.6	F58B3.6	F58B3.6.1	QX1410.20509	NIC58.12101
OG0007188	WBGene00003415	mars-1	F58B3.5	F58B3.5a.1	QX1410.20510	NIC58.12102
OG0007189	WBGene00010231	F58B3.4	F58B3.4	F58B3.4.2	QX1410.20511	NIC58.12103
OG0007190	WBGene00012497	ragc-1	Y24F12A.2	Y24F12A.2a.1	QX1410.20518	NIC58.12108
OG0007191	WBGene00004480	rps-11	F40F11.1	F40F11.1.1	QX1410.20519	NIC58.12109
OG0007192	WBGene00009587	mig-38	F40F11.2	F40F11.2.1	QX1410.20520	NIC58.12110
OG0007193	WBGene00009588	F40F11.3	F40F11.3	F40F11.3b.1	QX1410.20521	NIC58.12111
OG0007194	WBGene00009589	F40F11.4	F40F11.4	F40F11.4.1	QX1410.20522	NIC58.12112
OG0007195	WBGene00008720	F12F6.1	F12F6.1	F12F6.1.2	QX1410.20523	NIC58.12113
OG0007196	WBGene00006406	srgp-1	F12F6.5	F12F6.5a.1	QX1410.20526	NIC58.12114
OG0007197	WBGene00008722	F12F6.7	F12F6.7	F12F6.7.1	QX1410.20528	NIC58.12117
OG0007198	WBGene00000702	col-128	F12F6.9	F12F6.9.1	QX1410.20529	NIC58.12116
OG0007199	WBGene00010849	M04B2.7	M04B2.7	M04B2.7j.1	QX1410.20530	NIC58.12118
OG0007200	WBGene00010846	M04B2.2	M04B2.2	M04B2.2.1	QX1410.20533	NIC58.12119
OG0007201	WBGene00003218	mep-1	M04B2.1	M04B2.1.1	QX1410.20534	NIC58.12120
OG0007202	WBGene00001585	gfl-1	M04B2.3	M04B2.3.1	QX1410.20535	NIC58.12121
OG0007203	WBGene00010847	M04B2.4	M04B2.4	M04B2.4.1	QX1410.20536	NIC58.12122
OG0007204	WBGene00010848	M04B2.6	M04B2.6	M04B2.6.1	QX1410.20537	NIC58.12123
OG0007205	WBGene00006678	twk-25	M04B2.5	M04B2.5a.1	QX1410.20538	NIC58.12124
OG0007206	WBGene00004892	sms-1	H21P03.3	H21P03.3b.1	QX1410.20539	NIC58.12125
OG0007207	WBGene00010409	H21P03.2	H21P03.2	H21P03.2.1	QX1410.20540	NIC58.12126
OG0007208	WBGene00003148	mbf-1	H21P03.1	H21P03.1.1	QX1410.20541	NIC58.12127
OG0007209	WBGene00007514	catp-8	C10C6.6	C10C6.6.1	QX1410.20542	NIC58.12128
OG0007210	WBGene00007513	wht-2	C10C6.5	C10C6.5.1	QX1410.20543	NIC58.12129
OG0007211	WBGene00007515	C10C6.7	C10C6.7	C10C6.7b.1	QX1410.20544	NIC58.12130
OG0007212	WBGene00007006	npr-3	C10C6.2	C10C6.2.1	QX1410.20545	NIC58.12131
OG0007213	WBGene00002192	kin-4	C10C6.1	C10C6.1g.1	QX1410.20546	NIC58.12132
OG0007214	WBGene00005250	srh-27	W05H5.4	W05H5.4.1	QX1410.20554	NIC58.12136
OG0007215	WBGene00011724	scl-18	T12A7.3	T12A7.3.1	QX1410.20555	NIC58.12137
OG0007216	WBGene00011723	T12A7.2	T12A7.2	T12A7.2b.2	QX1410.20557	NIC58.12139
OG0007217	WBGene00011725	lips-5	T12A7.4	T12A7.4d.1	QX1410.20558	NIC58.12140
OG0007218	WBGene00011726	lpr-2	T12A7.5	T12A7.5.1	QX1410.20559	NIC58.12141
OG0007219	WBGene00010350	H01G02.3	H01G02.3	H01G02.3a.1	QX1410.20560	NIC58.12142
OG0007220	WBGene00010349	dyf-18	H01G02.2	H01G02.2.1	QX1410.20561	NIC58.12143
OG0007221	WBGene00010348	H01G02.1	H01G02.1	H01G02.1a.1	QX1410.20562	NIC58.12144
OG0007222	WBGene00010918	M117.1	M117.1	M117.1a.1	QX1410.20563	NIC58.12145
OG0007223	WBGene00009547	F38H4.3	F38H4.3	F38H4.3.1	QX1410.20565	NIC58.12147
OG0007224	WBGene00006415	tag-30	F38H4.7	F38H4.7.2	QX1410.20566	NIC58.12148
OG0007225	WBGene00009549	F38H4.5	F38H4.5	F38H4.5.1	QX1410.20567	NIC58.12149
OG0007226	WBGene00001151	ech-2	F38H4.8	F38H4.8b.1	QX1410.20568	NIC58.12150
OG0007227	WBGene00002363	let-92	F38H4.9	F38H4.9.1	QX1410.20569	NIC58.12151
OG0007228	WBGene00009551	mob-1	F38H4.10	F38H4.10.1	QX1410.20570	NIC58.12152
OG0007229	WBGene00007801	trpa-1	C29E6.2	C29E6.2a.1	QX1410.20571	NIC58.12153
OG0007230	WBGene00007802	cutl-27	C29E6.4	C29E6.4.1	QX1410.20572	NIC58.12154
OG0007231	WBGene00002827	let-653	C29E6.1	C29E6.1a.1	QX1410.20573	NIC58.12155
OG0007232	WBGene00003633	nhr-43	C29E6.5	C29E6.5a.1	QX1410.20575	NIC58.12157
OG0007233	WBGene00012163	VZK822L.2	VZK822L.2	VZK822L.2.1	QX1410.20576	NIC58.12158
OG0007234	WBGene00014089	ZK822.1	ZK822.1	ZK822.1.1	QX1410.20578	NIC58.12160
OG0007235	WBGene00014090	ZK822.2	ZK822.2	ZK822.2.1	QX1410.20579	NIC58.12162
OG0007236	WBGene00044009	ZK822.6	ZK822.6	ZK822.6.1	QX1410.20580, QX1410.592	NA
OG0007237	WBGene00014091	ZK822.4	ZK822.4	ZK822.4.1	QX1410.20581	NIC58.12163
OG0007238	WBGene00014092	ZK822.5	ZK822.5	ZK822.5a.1	QX1410.20583	NIC58.12165
OG0007239	WBGene00001839	hdl-1	ZK829.2	ZK829.2.1	QX1410.20586	NIC58.12167
OG0007240	WBGene00014095	gdh-1	ZK829.4	ZK829.4.2	QX1410.20587	NIC58.12169
OG0007241	WBGene00006566	tgt-1	ZK829.6	ZK829.6.1	QX1410.20588	NIC58.12170
OG0007242	WBGene00014096	ZK829.7	ZK829.7	ZK829.7.1	QX1410.20589	NIC58.12171
OG0007243	WBGene00014097	ZK829.9	ZK829.9	ZK829.9.1	QX1410.20593	NIC58.12173
OG0007244	WBGene00006759	unc-22	ZK617.1	ZK617.1b.1	QX1410.20594	NIC58.12174
OG0007245	WBGene00004971	spe-17	ZK617.3	ZK617.3.1	QX1410.20596	NIC58.12176
OG0007246	WBGene00011742	tgn-38	T12G3.7	T12G3.7.1	QX1410.20599	NIC58.12178
OG0007247	WBGene00011741	T12G3.6	T12G3.6	T12G3.6b.1	QX1410.20600	NIC58.12180
OG0007248	WBGene00011740	mrpl-51	T12G3.5	T12G3.5.1	QX1410.20601	NIC58.12179
OG0007249	WBGene00011737	sqst-1	T12G3.1	T12G3.1a.1	QX1410.20602	NIC58.12181
OG0007250	WBGene00011738	T12G3.2	T12G3.2	T12G3.2d.1	QX1410.20603	NIC58.12182
OG0007251	WBGene00011739	T12G3.4	T12G3.4	T12G3.4.1	QX1410.20604	NIC58.12184
OG0007252	WBGene00000270	bre-5	T12G3.8	T12G3.8a.1	QX1410.20605	NIC58.12185
OG0007253	WBGene00005015	spt-5	K08E4.1	K08E4.1.1	QX1410.20606	NIC58.12186
OG0007254	WBGene00010666	K08E4.2	K08E4.2	K08E4.2a.1	QX1410.20607	NIC58.12187
OG0007255	WBGene00010667	K08E4.3	K08E4.3	K08E4.3b.1	QX1410.20608	NIC58.12188
OG0007256	WBGene00010669	bath-37	K08E4.5	K08E4.5b.1	QX1410.20611	NIC58.12189
OG0007257	WBGene00010670	tmed-1	K08E4.6	K08E4.6.1	QX1410.20612	NIC58.12190
OG0007258	WBGene00008682	lex-1	F11A10.1	F11A10.1a.1	QX1410.20613	NIC58.12191
OG0007259	WBGene00008688	rbm-34	F11A10.7	F11A10.7.1	QX1410.20615	NIC58.12192
OG0007260	WBGene00008687	F11A10.6	F11A10.6	F11A10.6a.2	QX1410.20616	NIC58.12193
OG0007261	WBGene00044329	cpsf-4	F11A10.8	F11A10.8.1	QX1410.20618	NIC58.12194
OG0007262	WBGene00008686	F11A10.5	F11A10.5	F11A10.5.2	QX1410.20619	NIC58.12195
OG0007263	WBGene00010889	M18.3	M18.3	M18.3.1	QX1410.20621	NIC58.12197
OG0007264	WBGene00000703	col-129	M18.1	M18.1a.1	QX1410.20622	NIC58.12198
OG0007265	WBGene00010888	dlc-2	M18.2	M18.2.1	QX1410.20623	NIC58.12199
OG0007266	WBGene00010890	ddb-1	M18.5	M18.5.1	QX1410.20624	NIC58.12200
OG0007267	WBGene00010891	M18.6	M18.6	M18.6a.1	QX1410.20625	NIC58.12201
OG0007268	WBGene00000122	aly-3	M18.7	M18.7a.1	QX1410.20626	NIC58.12202
OG0007269	WBGene00010892	dhhc-6	M18.8	M18.8.1	QX1410.20627	NIC58.12203
OG0007270	WBGene00003010	lin-24	B0001.1	B0001.1a.1	QX1410.20628	NIC58.12204
OG0007271	WBGene00007089	B0001.4	B0001.4	B0001.4a.1	QX1410.20629	NIC58.12205
OG0007272	WBGene00007087	B0001.2	B0001.2	B0001.2.1	QX1410.20634	NIC58.12210
OG0007273	WBGene00008967	F20B10.3	F20B10.3	F20B10.3.1	QX1410.20637	NIC58.12212
OG0007274	WBGene00003772	nlr-1	F20B10.1	F20B10.1.1	QX1410.20638	NIC58.12213
OG0007275	WBGene00009435	F35G2.1	F35G2.1	F35G2.1a.1	QX1410.20641	NIC58.12214
OG0007276	WBGene00009436	marb-1	F35G2.2	F35G2.2.1	QX1410.20642	NIC58.12215
OG0007277	WBGene00009437	F35G2.3	F35G2.3	F35G2.3.1	QX1410.20643	NIC58.12216
OG0007278	WBGene00004025	phy-2	F35G2.4	F35G2.4.1	QX1410.20644	NIC58.12217
OG0007279	WBGene00009438	F35G2.5	F35G2.5	F35G2.5a.1	QX1410.20645	NIC58.12218
OG0007280	WBGene00012704	mlt-3	Y39C12A.1	Y39C12A.1.1	QX1410.20647	NIC58.12219
OG0007281	WBGene00012709	sre-15	Y39C12A.7	Y39C12A.7.1	QX1410.20652	NIC58.12221
OG0007282	WBGene00016579	sre-14	C42C1.1	C42C1.1.1	QX1410.20653	NIC58.12222
OG0007283	WBGene00004448	rpl-34	C42C1.14	C42C1.14.1	QX1410.20656	NIC58.12224
OG0007284	WBGene00016582	vps-8	C42C1.4	C42C1.4a.1	QX1410.20658	NIC58.12225
OG0007285	WBGene00016583	tag-335	C42C1.5	C42C1.5.2	QX1410.20659	NIC58.12226
OG0007286	WBGene00016589	ltah-1.1	C42C1.11	C42C1.11a.2	QX1410.20661	NIC58.12227
OG0007287	WBGene00016590	C42C1.12	C42C1.12	C42C1.12.1	QX1410.20662	NIC58.12228
OG0007288	WBGene00016588	hpo-12	C42C1.10	C42C1.10.1	QX1410.20663	NIC58.12229
OG0007289	WBGene00016587	C42C1.9	C42C1.9	C42C1.9a.1	QX1410.20666	NIC58.12230
OG0007290	NA	NA	NA	NA	QX1410.20669, QX1410.20670, QX1410.20671	NA
OG0007291	WBGene00006733	ufd-1	F19B6.2	F19B6.2a.1	QX1410.20672	NIC58.12233
OG0007292	WBGene00008948	F19B6.1	F19B6.1	F19B6.1d.1	QX1410.20673	NIC58.12234
OG0007293	WBGene00013921	best-22	ZC518.1	ZC518.1e.1	QX1410.20674	NIC58.12235
OG0007294	WBGene00004756	sec-24.2	ZC518.2	ZC518.2.1	QX1410.20675	NIC58.12236
OG0007295	WBGene00000376	ccr-4	ZC518.3	ZC518.3d.1	QX1410.20676	NIC58.12237
OG0007296	WBGene00009211	wdr-46	F28D1.1	F28D1.1.1	QX1410.20678	NIC58.12238
OG0007297	WBGene00009216	F28D1.6	F28D1.6	F28D1.6.1	QX1410.20683	NIC58.12241
OG0007298	WBGene00009217	spe-45	F28D1.8	F28D1.8.1	QX1410.20684	NIC58.12242
OG0007299	WBGene00004492	rps-23	F28D1.7	F28D1.7a.1	QX1410.20685	NIC58.12243
OG0007300	WBGene00009219	dpm-3	F28D1.11	F28D1.11.1	QX1410.20686	NIC58.12244
OG0007301	WBGene00009218	acs-20	F28D1.9	F28D1.9.1	QX1410.20687	NIC58.12245
OG0007302	WBGene00015698	kca-1	C10H11.10	C10H11.10.1	QX1410.20688	NIC58.12248
OG0007303	WBGene00001580	gex-3	F28D1.10	F28D1.10.1	QX1410.20689	NIC58.12249
OG0007304	WBGene00008580	dsb-1	F08G5.1	F08G5.1a.1	QX1410.20691	NIC58.12250
OG0007305	WBGene00008581	acl-13	F08G5.2	F08G5.2a.1	QX1410.20693	NIC58.12251
OG0007306	WBGene00008582	F08G5.3	F08G5.3	F08G5.3b.1	QX1410.20694	NIC58.12252
OG0007307	WBGene00008583	ugt-65	F08G5.5	F08G5.5a.2	QX1410.20696	NIC58.12253
OG0007308	WBGene00000704	col-130	F08G5.4	F08G5.4.1	QX1410.20697	NIC58.12254
OG0007309	WBGene00007730	C25G4.2	C25G4.2	C25G4.2.1	QX1410.20701	NIC58.12256
OG0007310	WBGene00007731	C25G4.3	C25G4.3	C25G4.3a.1	QX1410.20702	NIC58.12257
OG0007311	WBGene00001085	dpy-26	C25G4.5	C25G4.5.1	QX1410.20703	NIC58.12258
OG0007312	WBGene00021897	ser-6	Y54G2A.35	Y54G2A.35a.1	QX1410.20712	NIC58.12269
OG0007313	WBGene00002243	lad-2	Y54G2A.25	Y54G2A.25a.1	QX1410.20713	NIC58.12270
OG0007314	WBGene00189961	Y54G2A.57	Y54G2A.57	Y54G2A.57.1	QX1410.20714	NIC58.12271
OG0007315	WBGene00021890	Y54G2A.26	Y54G2A.26	Y54G2A.26a.1	QX1410.20715	NIC58.12272
OG0007316	WBGene00003008	lin-22	Y54G2A.1	Y54G2A.1.1	QX1410.20719	NIC58.12274
OG0007317	WBGene00021893	ndnf-1	Y54G2A.29	Y54G2A.29.1	QX1410.20720	NIC58.12275
OG0007318	WBGene00022069	eel-1	Y67D8C.5	Y67D8C.5h.1	QX1410.20721	NIC58.12276
OG0007319	WBGene00022071	Y67D8C.7	Y67D8C.7	Y67D8C.7.1	QX1410.20722	NIC58.12277
OG0007320	WBGene00022072	cpg-9	Y67D8C.8	Y67D8C.8.1	QX1410.20723	NIC58.12278
OG0007321	WBGene00235279	Y67D8C.22	Y67D8C.22	Y67D8C.22a.1	QX1410.20724	NIC58.12279
OG0007322	WBGene00022073	Y67D8C.9	Y67D8C.9	Y67D8C.9b.1	QX1410.20725	NIC58.12280
OG0007323	WBGene00020728	T23E1.1	T23E1.1	T23E1.1.1	QX1410.20729	NIC58.12283
OG0007324	WBGene00022067	ivph-3	Y67D8C.3	Y67D8C.3c.1	QX1410.20732	NIC58.12285
OG0007325	WBGene00022063	nlp-81	Y67D8B.4	Y67D8B.4a.1	QX1410.20733	NIC58.12287
OG0007326	WBGene00022062	Y67D8B.2	Y67D8B.2	Y67D8B.2.1	QX1410.20734	NIC58.12288
OG0007327	WBGene00020832	T26C12.2	T26C12.2	T26C12.2.1	QX1410.20735	NIC58.12289
OG0007328	WBGene00022060	dmd-9	Y67D8A.3	Y67D8A.3.1	QX1410.20737	NIC58.12291
OG0007329	WBGene00022059	Y67D8A.2	Y67D8A.2	Y67D8A.2b.1	QX1410.20736	NIC58.12292
OG0007330	WBGene00019766	M4.1	M4.1	M4.1b.1	QX1410.20739	NIC58.12293
OG0007331	WBGene00008512	F01G10.10	F01G10.10	F01G10.10.1	QX1410.20740	NIC58.12294
OG0007332	WBGene00008506	tkt-1	F01G10.1	F01G10.1.1	QX1410.20741	NIC58.12295
OG0007333	WBGene00008510	lipl-7	F01G10.7	F01G10.7.1	QX1410.20742	NIC58.12297
OG0007334	WBGene00008509	F01G10.6	F01G10.6	F01G10.6.1	QX1410.20746	NIC58.12299
OG0007335	WBGene00003531	nas-12	C24F3.3	C24F3.3.1	QX1410.20747	NIC58.12300
OG0007336	WBGene00007697	C24F3.2	C24F3.2	C24F3.2.1	QX1410.20748	NIC58.12301
OG0007337	WBGene00007696	tram-1	C24F3.1	C24F3.1b.1	QX1410.20749	NIC58.12302
OG0007338	WBGene00007698	qns-1	C24F3.4	C24F3.4a.1	QX1410.20750	NIC58.12303
OG0007339	WBGene00000019	abt-1	C24F3.5	C24F3.5a.1	QX1410.20752	NIC58.12304
OG0007340	WBGene00010559	K04D7.6	K04D7.6	K04D7.6.1	QX1410.20753	NIC58.12305
OG0007341	WBGene00001653	gon-4	K04D7.5	K04D7.5a.1	QX1410.20756	NIC58.12306
OG0007342	WBGene00010558	ptp-4	K04D7.4	K04D7.4a.1	QX1410.20757	NIC58.12308
OG0007343	WBGene00001794	gta-1	K04D7.3	K04D7.3a.1	QX1410.20758	NIC58.12309
OG0007344	WBGene00010557	mspn-1	K04D7.2	K04D7.2a.1	QX1410.20759	NIC58.12310
OG0007345	WBGene00004254	pxf-1	T14G10.2	T14G10.2a.1	QX1410.20761	NIC58.12311
OG0007346	WBGene00004091	pps-1	T14G10.1	T14G10.1b.1	QX1410.20763	NIC58.12312
OG0007347	WBGene00011773	ttr-53	T14G10.3	T14G10.3.1	QX1410.20764	NIC58.12313
OG0007348	WBGene00011774	ttr-54	T14G10.4	T14G10.4.1	QX1410.20765	NIC58.12314
OG0007349	WBGene00011775	copg-1	T14G10.5	T14G10.5c.1	QX1410.20766	NIC58.12315
OG0007350	WBGene00006638	tsp-12	T14G10.6	T14G10.6.1	QX1410.20767	NIC58.12316
OG0007351	WBGene00011776	pigs-1	T14G10.7	T14G10.7.1	QX1410.20768	NIC58.12317
OG0007352	WBGene00011777	T14G10.8	T14G10.8	T14G10.8a.1	QX1410.20769	NIC58.12318
OG0007353	WBGene00010680	K08F4.12	K08F4.12	K08F4.12.1	QX1410.20771	NIC58.12323
OG0007354	WBGene00001621	glt-3	K08F4.4	K08F4.4.1	QX1410.20773	NIC58.12325
OG0007355	WBGene00010676	ctf-18	K08F4.1	K08F4.1.1	QX1410.20776	NIC58.12326
OG0007356	WBGene00007310	irld-21	C04G2.11	C04G2.11.1	QX1410.20778	NIC58.12328
OG0007357	WBGene00007304	ttr-39	C04G2.1	C04G2.1a.1	QX1410.20779	NIC58.12329
OG0007358	WBGene00000593	col-2	W01B6.7	W01B6.7.1	QX1410.20780	NIC58.12330
OG0007359	WBGene00012170	W01B6.3	W01B6.3	W01B6.3.1	QX1410.20781	NIC58.12331
OG0007360	WBGene00000858	cwn-2	W01B6.1	W01B6.1.1	QX1410.20782	NIC58.12332
OG0007361	WBGene00011423	ipla-7	T04B2.5	T04B2.5.1	QX1410.20783	NIC58.12333
OG0007362	WBGene00011422	T04B2.3	T04B2.3	T04B2.3a.1	QX1410.20785	NIC58.12336
OG0007363	NA	NA	NA	NA	QX1410.20789, QX1410.20790	NIC58.1830
OG0007364	WBGene00009686	ent-7	F44D12.9	F44D12.9c.1	QX1410.20791	NIC58.12337
OG0007365	WBGene00009679	F44D12.2	F44D12.2	F44D12.2.1	QX1410.20793	NIC58.12339
OG0007366	WBGene00009678	magu-4	F44D12.1	F44D12.1a.1	QX1410.20794	NIC58.12340
OG0007367	WBGene00005663	sars-1	C47E12.1	C47E12.1.1	QX1410.20796	NIC58.12341
OG0007368	WBGene00008148	C47E12.3	C47E12.3	C47E12.3a.1	QX1410.20798	NIC58.12342
OG0007369	WBGene00008149	pyp-1	C47E12.4	C47E12.4c.1	QX1410.20799	NIC58.12343
OG0007370	WBGene00006699	uba-1	C47E12.5	C47E12.5a.1	QX1410.20800	NIC58.12344
OG0007371	WBGene00008150	mam-2	C47E12.6	C47E12.6.1	QX1410.20801	NIC58.12345
OG0007372	WBGene00008151	rrp-1	C47E12.7	C47E12.7.1	QX1410.20802	NIC58.12346
OG0007373	WBGene00044240	C47E12.14	C47E12.14	C47E12.14.1	QX1410.20804	NIC58.12348
OG0007374	WBGene00011762	T13H10.2	T13H10.2	T13H10.2.1	QX1410.20805	NIC58.12349
OG0007375	WBGene00001650	gon-1	F25H8.3	F25H8.3b.1	QX1410.20806	NIC58.12350
OG0007376	WBGene00001752	gst-4	K08F4.7	K08F4.7.1	QX1410.20809	NIC58.12320
OG0007377	WBGene00004974	spe-29	F25H8.7	F25H8.7.1	QX1410.20811	NIC58.12351
OG0007378	WBGene00009132	F25H8.2	F25H8.2	F25H8.2.1	QX1410.20812	NIC58.12352
OG0007379	WBGene00009131	F25H8.1	F25H8.1	F25H8.1a.1	QX1410.20813	NIC58.12353
OG0007380	WBGene00001113	dur-1	F25H8.5	F25H8.5k.1	QX1410.20814	NIC58.12354
OG0007381	WBGene00009133	bed-3	F25H8.6	F25H8.6.1	QX1410.20815	NIC58.12355
OG0007382	WBGene00009322	tbc-3	F32B6.8	F32B6.8b.1	QX1410.20818	NIC58.12358
OG0007383	WBGene00009324	ttbk-3	F32B6.10	F32B6.10a.1	QX1410.20819	NIC58.12359
OG0007384	WBGene00009319	mccc-1	F32B6.2	F32B6.2.1	QX1410.20821	NIC58.12360
OG0007385	WBGene00009320	prp-18	F32B6.3	F32B6.3.2	QX1410.20822	NIC58.12361
OG0007386	WBGene00003603	nhr-4	F32B6.1	F32B6.1.1	QX1410.20823	NIC58.12362
OG0007387	WBGene00303023	K07F5.22	K07F5.22	K07F5.22.1	QX1410.20825	NIC58.12363
OG0007388	WBGene00010640	K07F5.16	K07F5.16	K07F5.16a.1	QX1410.20826	NIC58.12364
OG0007389	WBGene00010638	K07F5.14	K07F5.14	K07F5.14.1	QX1410.20827	NIC58.12365
OG0007390	WBGene00003787	npp-1	K07F5.13	K07F5.13c.1	QX1410.20828	NIC58.12366
OG0007391	WBGene00010637	K07F5.12	K07F5.12	K07F5.12.1	QX1410.20829	NIC58.12367
OG0007392	WBGene00012342	mtr-4	W08D2.7	W08D2.7.1	QX1410.20831	NIC58.12369
OG0007393	WBGene00012341	catp-6	W08D2.5	W08D2.5a.1	QX1410.20832	NIC58.12370
OG0007394	WBGene00000697	col-123	W08D2.6	W08D2.6.1	QX1410.20833	NIC58.12371
OG0007395	WBGene00001188	egl-20	W08D2.1	W08D2.1.3	QX1410.20834	NIC58.12372
OG0007396	WBGene00012340	dct-15	W08D2.3	W08D2.3a.1	QX1410.20835	NIC58.12373
OG0007397	WBGene00001395	fat-3	W08D2.4	W08D2.4a.1	QX1410.20837	NIC58.12374
OG0007398	WBGene00011743	T13F2.2	T13F2.2	T13F2.2.1	QX1410.20839	NIC58.12376
OG0007399	WBGene00004031	pis-1	T13F2.3	T13F2.3b.1	QX1410.20840	NIC58.12377
OG0007400	WBGene00006916	vha-7	C26H9A.1	C26H9A.1b.1	QX1410.20841	NIC58.12379
OG0007401	WBGene00007752	wdfy-3	C26H9A.2	C26H9A.2c.1	QX1410.20842	NIC58.12380
OG0007402	WBGene00011941	T23B5.4	T23B5.4	T23B5.4b.1	QX1410.20843	NIC58.12381
